,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
4636,44100006,TotalEnergies Access,4721600.0,-160600.0,44100,"57 A 61, BD DU TERTRE",NANTES,R
4637,44110001,Système U,4771600.0,-139200.0,44110,ROUTE DE SAINT AUBIN DES CHATEAUX,Châteaubriant,R
4638,44110002,TotalEnergies,4770500.0,-138900.0,44110,16 Rue du Général Patton,CHâTEAUBRIANT,R
4639,44110003,E.Leclerc,4770581.0,-138756.0,44110,route de St Nazaire,CHâTEAUBRIANT,R
4640,44110004,Intermarché,4770600.0,-138500.0,44110,route de st nazaire la ville en bois,CHâTEAUBRIANT,R
4641,44110005,Avia,4771900.0,-136400.0,44110,Rue des 27 Otages,CHâTEAUBRIANT,R
4642,44115003,TotalEnergies Access,4722200.0,-147300.0,44115,226 BLD DE LA LOIRE,Basse-Goulaine,R
4643,44116001,Intermarché,4697100.0,-143400.0,44116,"6, rue de Quarteron",VIEILLEVIGNE,R
4644,44118003,Carrefour,4709000.0,-161100.0,44118,78 Grand'Rue,La Chevrolière,R
4646,44119004,Système U,4733200.0,-161800.0,44119,Rue de Rennes,TREILLIèRES,R
4647,44119005,TotalEnergies,4733600.0,-165200.0,44119,ROUTE NATIONALE 137 - AIRE DE LAMBRECY EST (sens Nantes => Rennes),TREILLIERES,R
4648,44119006,Intermarché,4735705.0659966,-160162.96214264,44119,RUE DES SPORTS ZA DE BELLEVUE,Grandchamp-des-Fontaines,R
4649,44120004,TotalEnergies,4716200.0,-151300.0,44120,AUTOROUTE A83 - AIRE DE LA GRASSINIÈRE,VERTOU,A
4650,44120005,TotalEnergies Access,4717300.0,-147400.0,44120,BOULEVARD DE L'EUROPE,VERTOU,R
4651,44120007,Système U,4718700.0,-148500.0,44120,432 ROUTE DE CLISSON,VERTOU,R
4652,44130001,Système U,4747306.1839157,-174698.07605743,44130,27 Route de l'Isac,BLAIN,R
4653,44130002,TotalEnergies,4747700.0,-176200.0,44130,11 Rue du 8 Mai,Blain,R
4654,44130003,E.Leclerc,4747600.0,-175000.0,44130,6 Route de L'Isac,BLAIN,R
4655,44140002,Intermarché,4705500.0,-151100.0,44140,1 Avenue de la Vendée,Geneston,R
4656,44140004,Intermarché,4708200.0,-141200.0,44140,Avenue de Nantes ZA le Haut Coin,Aigrefeuille-sur-Maine,R
4657,44140006,TotalEnergies,4705200.0,-150900.0,44140,22 Avenue de la Vendée,Geneston,R
4658,44150001,Avia,4739700.0,-119000.0,44150,L'Aubinière,ANCENIS,R
4659,44150003,E.Leclerc,4737300.0,-119400.0,44150,Espace 23 SAINT-GEREON,ANCENIS,R
4660,44150004,Système U,4737300.0,-118500.0,44150,BOULEVARD BAD BRUCKENAU,ANCENIS,R
4661,44150006,Esso,4737300.0,-117800.0,44150,Boulevard Pasteur,ANCENIS,R
4662,44160003,E.Leclerc,4743200.0,-208300.0,44160,Route de Nantes-CS 20077,Pontchâteau,R
4663,44160005,E.Leclerc,4743600.0,-207700.0,44160,LA HIRTAIS,Sainte-Anne-sur-Brivet,R
4664,44160006,TotalEnergies,4744984.2495365,-212748.2917,44160,RELAIS DE BEAULIEU RN 165,PONTCHATEAU,R
4665,44170001,Système U,4757000.0,-162900.0,44170,"15, Boulevard du Petit Versailles",NOZAY,R
4666,44170002,TotalEnergies,4756400.0,-162000.0,44170,44 ROUTE D'ABBARETZ,NOZAY,R
4667,44170003,Avia,4756424.0,-161789.0,44170, Rue Marie Curie,NOZAY,R
4668,44190001,Système U,4708400.0,-126300.0,44190,14 avenue Xavier Rineau - Le Barillet,GETIGNE,R
4669,44190002,TotalEnergies,4709800.0,-129600.0,44190,Route de Clisson,GORGES,R
4670,44190004,TotalEnergies,4707800.0,-124000.0,44190,Recouvrance,GéTIGNé,R
4671,44190007,Intermarché,4709500.0,-129200.0,44190,Route de Gorges,Clisson,R
4672,44190008,E.Leclerc,4709900.0,-128200.0,44190,Rue des Malifestes,Clisson,R
4673,44200002,E.Leclerc,4712510.65,-212329.4,44210,Rue du Traité d'Amsterdam,Pornic,R
4674,44210002,Intermarché,4711293.0,-208468.0,44210,Route de Nantes ,PORNIC,R
4675,44210003,Système U,4712229.0,-211717.0,44210,Boulevard de Linz,PORNIC,R
4676,44210004,TotalEnergies,4712435.7,-210363.5,44210,Route Bleue,Pornic,R
4677,44220001,Système U,4719400.0,-153000.0,44200,75 Boulevard Joliot Curie,NANTES,R
4678,44220002,Système U,4721500.0,-168500.0,44220,48 Boulevard de la Libération,Couëron,R
4679,44220003,TotalEnergies,4721344.0,-171900.0,44220,6 Rue des Ardillets,COUëRON,R
4680,44220005,Carrefour,4721363.0,-172222.0,44220, Boulevard Paul Langevin,COUERON,R
4681,44230002,Système U,4720903.3556831,-151091.41112012,44230,80 Boulevard des Pas Enchantés,Saint-Sébastien-sur-Loire,R
4682,44230003,Auchan,4719200.0,-149200.0,44230,2 Rue Pierre Mendès France,Saint-Sébastien-sur-Loire,R
4683,44230004,Intermarché,4719900.0,-151900.0,44230,5 Rue du Lieutenant Auge,SAINT-SéBASTIEN-SUR-LOIRE,R
4684,44240004,Intermarché,4730200.0,-154800.0,44240,15 Rue de Sucé,La Chapelle-sur-Erdre,R
4685,44240011,TotalEnergies Access,4725675.9,-154601.5,44240,BOULEVARD ALEXANDRE FLEMING,La Chapelle-sur-Erdre,R
4686,44240012,Système U,4728500.0,-155000.0,44240,Rue d'Utrecht,La chapelle sur Erdre,R
4687,44250003,E.Leclerc,4724200.0,-215800.0,44250,zone d'activités de la guerche,Saint-Brevin-les-Pins,R
4688,44250004,TotalEnergies,4724300.0,-215700.0,44250,Avenue Guy Lafontaine,Saint-Brevin-les-Pins,R
4689,44250005,TotalEnergies Access,4722914.0,-215541.0,44250,ROUTE BLEUE - LA HAUTIERE,Saint-Brevin-les-Pins,R
4690,44260003,Système U,4735931.0,-186116.0,44260,Rue des Musiciens,Malville,R
4691,44260005,Système U,4736862.194,-196231.179,44260,Parc comemrcial de la Colleraye,SAVENAY,R
4692,44260006,Intermarché,4736200.0,-195600.0,44260,BOULEVARD BRANLY,Savenay,R
4693,44270001,Système U,4699900.0,-181700.0,44270,Boulevard des Prises,MACHECOUL,R
4694,44272001,Carrefour,4720600.0,-153500.0,44200,RUE GAETAN RONDEAU,NANTES,R
4695,44290001,Système U,4763500.0,-180500.0,44290,"7, rue des Boisseliers",Guémené-Penfao,R
4696,44290002,TotalEnergies,4762800.0,-183100.0,44290,10 Rue de Châteaubriant,Guémené-Penfao,R
4697,44300012,Esso,4724900.0,-153000.0,44300,204 Route de Saint-Joseph,NANTES,R
4698,44300013,Esso,4723500.0,-152000.0,44300,1 Rue du Croissant,NANTES,R
4699,44300015,TotalEnergies,4723770.0,-156947.0,44300,78 BD ROBERT SCHUMAN,NANTES,R
4700,44300016,TotalEnergies Access,4724100.0,-150800.0,44300,"272, ROUTE DE SAINTE LUCE",NANTES,R
4701,44300017,E.Leclerc,4725100.0,-151800.0,44300,14 route de Paris,NANTES,R
4702,44300018,E.Leclerc,4724800.0,-151200.0,44300,95 rue du Perray,NANTES,R
4703,44300020,Avia,4726000.0,-157600.0,44300,162 Route de Rennes,Nantes,R
4704,44310001,Système U,4704729.577,-164039.048,44310,ESPACE CIAL GRAND LAC,SAINT-PHILBERT-DE-GRAND-LIEU,R
4705,44320002,Système U,4711454.3249043,-195112.37760851,44320,ZA LE BUTAI,Arthon-en-Retz,R
4706,44320003,TotalEnergies,4730200.0,-148800.0,44470,93 Rue François-René de Chateaubriand,Carquefou,R
4707,44320007,Système U,4720633.73,-204408.13,44320,CC L'Iliade,Saint Pere En Retz,R
4708,44330001,Système U,4717000.0,-126700.0,44330,Route d'Ancenis,Vallet,R
4709,44330003,Système U,4715822.9280939,-127479.20508981,44330,28 Route de clisson,Vallet,R
4710,44340004,TotalEnergies,4715900.0,-160000.0,44340,ZONE NANTES ATLANTIQUE,Bouguenais,R
4711,44340005,TotalEnergies Access,4716700.0,-157500.0,44340,ROCADE SUD,BOUGUENAIS,R
4712,44340006,TotalEnergies Access,4718600.0,-160200.0,44340,CD 723 - ZI DE CHEVIRE,BOUGUENAIS,R
4714,44340008,Avia,4716779.8235098,-164330.6355934,44340,rte dept 723 aire des Ajoncs,BOUGUENAIS,R
4716,44350001,Carrefour,4729100.0,-239800.0,44350,ROUTE DE LA BAULE,GUERANDE,R
4717,44350003,TotalEnergies,4732200.0,-242400.0,44350,Boulevard du 19 Mars 1962,Guérande,R
4718,44350004,E.Leclerc,4732944.0,-241115.0,44350,Rue de Villejames,Guérande,R
4720,44350006,Intermarché,4730400.0,-240900.0,44350,Route de la Baule,GUéRANDE,R
4722,44360002,Système U,4727000.0,-177600.0,44360,"24 , ROUTE DE COUERON",SAINT-ÉTIENNE-DE-MONTLUC,R
4723,44360005,Système U,4732000.0,-173800.0,44360,RUE DU PETIT PRINCE,Vigneux-de-Bretagne,R
4724,44360007,E.Leclerc,4727800.0,-172100.0,44360,LIEU DIT TOURNEBRIDE,Saint-Étienne-de-Montluc,R
4725,44360008,TotalEnergies,4733000.0,-178100.0,44360,ROUTE NATIONALE 165,Vigneux-de-Bretagne,R
4726,44360009,TotalEnergies,4727400.0,-178000.0,44360,D17 - ROUTE DE COUERON,Saint-Étienne-de-Montluc,R
4727,44370003,TotalEnergies,4738630.0,-103342.0,44370,"306, Rue du Maréchal Foch",Varades,R
4728,44370005,Système U,4738927.0,-102030.0,44370,ROUTE D'ANGERS,Varades,R
4730,44370008,TotalEnergies,4741800.0,-101800.0,44370,AUTOROUTE A11 - AIRE VARADES LA BÉDOIRE,VARADES,A
4731,44370009,TotalEnergies,4741962.1,-101454.1,44370,A11 - AIRE DE VARADES PAYS DE LOIRE,VARADES,A
4732,44380001,Carrefour,4725800.0,-231800.0,44380,1 AVENUE DU HECQUEUX,PORNICHET,R
4733,44380007,Intermarché,4726546.7051322,-233357.48698712,44380,Avenue du Baulois,PORNICHET,R
4734,44390001,Intermarché,4743900.0,-148000.0,44390,1 rue de Bretagne - ZAC de la Pancarte,NORT-SUR-ERDRE,R
4735,44390003,Système U,4743658.6240468,-151744.08455977,44390,ZI DE LA SANGLE,Nort-sur-Erdre,R
4736,44390004,Carrefour,4748700.0,-124000.0,44440,23 rue des chenes,Riaille,R
4737,44400001,Système U,4717700.0,-155900.0,44400,22 Rue de la Galarnière,Rezé,R
4738,44400005,TotalEnergies Access,4715500.0,-153700.0,44400,140 Route des Sorinières,Rezé,R
4739,44400006,Intermarché,4718000.0,-153300.0,44400,29 Rue de la Blordière,REZé,R
4740,44400009,TotalEnergies Access,4716000.0,-155100.0,44400,RUE BAUCHE THIRAUD - ROCADE SUD,REZE,R
4741,44406001,E.Leclerc,4719400.0,-157200.0,44400,1 Impasse Ordronneau,REZé,R
4742,44410001,E.Leclerc,4744964.669,-231426.784,44410,"7, AVENUE DE LA MONNERAYE",HERBIGNAC,R
4743,44410004,Intermarché,4744500.0,-225000.0,44410,4 LES LEVEES MIRAUD,LA CHAPELLE-DES-MARAIS,R
4744,44410006,Intermarché,4739500.0,-230500.0,44410,8 RUE DE KERVILY,Saint-Lyphard,R
4746,44412001,E.Leclerc,4716000.0,-154500.0,44400,10 Rond Point de la Corbinerie,REZé,R
4747,44420001,TotalEnergies,4734800.0,-250200.0,44420,Rue de la Frégate,LA TURBALLE,R
4748,44420002,Système U,4735300.0,-251200.0,44420,2 rue des Pins,LA TURBALLE,R
4749,44420003,Carrefour,4739700.0,-246200.0,44420,rue des artisans,MESQUER,R
4750,44430003,Intermarché,4723700.0,-135000.0,44430,Place Bretagne,Le Loroux-Bottereau,R
4751,44430004,E.Leclerc,4723378.83,-136691.72,44430,"Canton de la Haute Landelle, Routes de Nantes",Loroux-Bottereau,R
4752,44450002,Système U,4726900.0,-133500.0,44450,BD PASTEUR,LA CHAPELLE-BASSE-MER,R
4753,44450003,Carrefour,4724800.0,-137100.0,44450,Centre Commercial du Chêne - l'Aulnaie,SAINT-JULIEN-DE-CONCELLES,R
4754,44460001,E.Leclerc,4764700.0,-207800.0,44460,Avenue Jean Burel,Saint-Nicolas-de-Redon,R
4755,44470002,Système U,4726200.0,-144700.0,44470,RUE DE LA MALNOUE,Thouaré-sur-Loire,R
4756,44470005,Système U,4730000.0,-149800.0,44470,Le souchais - route de Sucé,Carquefou,R
4757,44470006,TotalEnergies Access,4726600.0,-148800.0,44470,RN 23 ROUTE DE PARIS,CARQUEFOU,R
4758,44480002,Intermarché,4732906.0,-208771.0,44480, Rue du Stade,DONGES,R
4759,44490002,Intermarché,4728600.0,-250700.0,44490,rue emmanuel provost,LE CROISIC,R
4760,44500002,Avia,4727900.0,-242200.0,44500,14 Avenue du Maréchal de Lattre de Tassigny,La Baule-Escoublac,R
4761,44500004,Esso,4728700.0,-238100.0,44500,41 Avenue du Bois d'Amour,LA BAULE-ESCOUBLAC,R
4762,44510001,Intermarché,4727503.0,-244083.0,44510,Rue de Cornen,LE POULIGUEN,R
4763,44521001,TotalEnergies,4739123.0,-129207.0,44521,RN 23 - LES HAUTES LANDES,COUFFé,R
4764,44522002,Système U,4743480.2623937,-123608.80247734,44522,731 rue de la picardie,MESANGER,R
4765,44530003,Système U,4750937.0,-204035.0,44530,route de Pontchâteau,Saint-Gildas-des-Bois,R
4766,44540001,Système U,4753000.0,-118600.0,44540,RTE DE CHATEAUBRIANT,SAINT-MARS-LA-JAILLE,R
4767,44550001,Système U,4732700.0,-215200.0,44550,C.C. DE LA BERNUAIS,MONTOIR-DE-BRETAGNE,R
4768,44560001,Système U,4728400.0,-201600.0,44560,Rue Férréol Prézelin,PAIMBOEUF,R
4769,44570001,Auchan,4730188.2584606,-221269.7736,44570,ZAC DE LA FONTAINE AU BRUN - 31 Rue de la Héronnière,Trignac,R
4770,44570004,Avia,4731200.0,-220000.0,44570,RN 171,TRIGNAC,R
4771,44570006,TotalEnergies Access,4729300.0,-220900.0,44570,ROUTE DE ST NAZAIRE - Z.C. SAVIN,TRIGNAC,R
4772,44580001,TotalEnergies,4704097.0,-195607.0,44580,ROUTE DE BOUIN,Bourgneuf-en-Retz,R
4773,44580002,Système U,4704693.0,-195644.0,44580,Chemin de la Culee,BOURGNEUF-EN-RETZ,R
4774,44590001,Système U,4766800.0,-166300.0,44590,48 Rue Châteaubriant,DERVAL,R
4775,44590002,Avia,4764843.0,-166863.0,44590,Lieu-dit Le Mortier,Derval,R
4777,44600002,Système U,4728000.0,-222800.0,44600,54 Rue Léon Bourgeois,SAINT-NAZAIRE,R
4778,44600006,Avia,4726300.0,-223900.0,44600,310 Rue de Pornichet,SAINT-NAZAIRE,R
4779,44600007,E.Leclerc,4729000.0,-225700.0,44600,Le Point du Jour,SAINT-NAZAIRE,R
4780,44600009,TotalEnergies Access,4727100.0,-225000.0,44600,LIEU DIT RETON,Saint-Nazaire,R
4783,44620002,Système U,4717600.0,-167800.0,44620,Avenue de la Libération,La Montagne,R
4784,44630002,Carrefour,4754254.28,-188270.17,44630,11 bis rue charles perron,Plessé,R
4785,44640002,Intermarché,4719800.0,-175800.0,44640,28 Rue de la Jouardais,LE PELLERIN,R
4786,44650001,Système U,4688860.0,-159155.0,44650,Avenue des Visitandines,LEGE,R
4787,44680001,Système U,4710399.0,-180297.0,44680,RUE DES CHARMES,SAINTE-PAZANNE,R
4788,44700002,E.Leclerc,4726200.0,-158800.0,44700,1 Rue de la Conraie,Orvault,R
4789,44700003,Intermarché,4724624.0,-158938.0,44700,"54, avenue de la Ferrière",Orvault,R
4790,44700005,Esso,4724000.0,-159000.0,44700,164 Route de Vannes,ORVAULT,R
4791,44710002,Intermarché,4713100.0,-175300.0,44710,RUE DES EPINETTES,PORT SAINT-PERE,R
4792,44720005,Carrefour,4738623.2393331,-220349.03965864,44720,PLACE DE LA COMMUNE DE PARIS,Saint-Joachim,R
4793,44730002,Système U,4717027.0,-214844.0,44730,Route de la Plaine,SAINT-MICHEL-CHEF-CHEF,R
4794,44740002,Avia,4727800.0,-246800.0,44740,ROUTE DU POULIGUEN,Batz-sur-Mer,R
4795,44750002,Intermarché,4741290.2747675,-197051.21262687,44750,AVENUE DES SPORTS,CAMPBON,R
4796,44770001,Intermarché,4714100.0,-218900.0,44770,1 Rue des Filets,LA PLAINE-SUR-MER,R
4798,44800001,Auchan,4724700.0,-160600.0,44800,325 Route de Vannes,SAINT-HERBLAIN,R
4799,44800004,E.Leclerc,4722600.0,-163500.0,44800,Zone Atlantis,Saint-Herblain,R
4800,44800007,TotalEnergies,4724121.79839,-159335.907484,44800,205 ROUTE DE VANNES,Saint-Herblain,R
4801,44800008,TotalEnergies Access,4721100.0,-161900.0,44800,BD CHARLES DE GAULLE - CD 17,Saint-Herblain,R
4802,44802001,Carrefour,4722200.0,-160600.0,44800,Boulevard de la Baule,SAINT-HERBLAIN,R
4803,44810001,Système U,4741492.0,-166024.0,44810,51 RUE DE L'OCEAN,Héric,R
4804,44830002,Système U,4714400.0,-167900.0,44830,Rue de Nantes,BOUAYE,R
4805,44840002,TotalEnergies,4715900.0,-151300.0,44840,AUTOROUTE A83 - AIRE DE LA GRASSINIÈRE,LES SORINIERES,A
4807,44850001,Système U,4741400.0,-139200.0,44850,"89, rue du Souvenir",LIGNE,R
4808,44850002,Système U,4736100.0,-140800.0,44850,2 Rue Beau Soleil,SAINT-MARS-DU-DéSERT,R
4809,44860002,Système U,4712900.0,-158300.0,44860,Rue des Vignes,PONT-SAINT-MARTIN,R
4810,44880001,Système U,4726000.0,-165500.0,44880,20 Rue de Nantes,SAUTRON,R
4811,45000008,TotalEnergies Access,4790280.0,189362.0,45000,25 BOULEVARD JEAN JAURES,ORLEANS,R
4812,45100001,Auchan,4788200.0,190300.0,45100,74 Route d'Olivet,Orléans,R
4813,45100004,Carrefour,4788800.0,189400.0,45100,43/45 Avenue de Saint-Mesmin,ORLéANS,R
4814,45100006,Esso,4783100.0,192800.0,45100,32 Avenue de la Bolière,ORLEANS,R
4815,45100008,TotalEnergies Access,4784264.0,192524.0,45100,39 AV .J.F.KENNEDY,Orléans,R
4816,45110001,Système U,4787600.0,223000.0,45110,Avenue du Gâtinais,Châteauneuf-sur-Loire,R
4817,45120002,Système U,4800700.0,272300.0,45120,RUE DU 23 AOUT 1944,CHâLETTE-SUR-LOING,R
4818,45120005,Avia,4802100.0,273700.0,45120,2 avenue du Général Leclerc,Châlette-sur-Loing,R
4819,45120007,Casino,4801200.5760094,272202.45686636,45120,2 rue marcel paul,Châlette-sur-Loing,R
4820,45120008,Carrefour,4800800.0,274000.0,45120,17 Avenue du Général Leclerc,Châlette-sur-Loing,R
4822,45130003,TotalEnergies,4783014.0,170166.0,45130,3 Rue du Général de Gaulle,MEUNG-SUR-LOIRE,R
4823,45130005,Système U,4782000.0,168200.0,45130,ROUTE NATIONALE 152,BAULE,R
4824,45140001,Auchan,4790200.0,185900.0,45140,Avenue Pierre Mendes France,SAINT-JEAN-DE-LA-RUELLE,R
4825,45140005,Carrefour,4792400.0,184500.0,45140,RUE DU VAL D'ORLEANS,INGRé,R
4826,45140007,TotalEnergies Access,4791008.5681072,188141.97597764,45140,20 RUE CHARLES BEAUHAIRE,Saint-Jean-de-la-Ruelle,R
4827,45150001,Auchan,4786500.0,212600.0,45150,"5, Avenue du Général de Gaulle",Jargeau,R
4828,45160001,Auchan,4786900.0,191100.0,45160,600 AVENUE DE VERDUN,OLIVET,R
4829,45160003,E.Leclerc,4784300.0,191500.0,45160,181 Rue d'Artois,OLIVET,R
4830,45160005,E.Leclerc,4784100.0,191300.0,45160,RN 20 AVENUE DE SOLOGNE,Olivet,R
4831,45160006,TotalEnergies,4784059.0,191418.0,45160,3091 RUE MARCEL BELOT,OLIVET,R
4832,45170001,Système U,4807100.0,205800.0,45170,23 RUE DE MONTFORT,NEUVILLE-AUX-BOIS,R
4833,45170002,TotalEnergies,4808423.0,204795.0,45170,ROUTE ST GERMAIN,NEUVILLE-AUX-BOIS,R
4834,45170006,TotalEnergies,4808100.0,204900.0,45170,65 RUE DE SAINT GERMAIN,Neuville-aux-Bois,R
4835,45190001,TotalEnergies,4776900.0,161500.0,45190,RN 152 ZI DE TAVERS,Tavers,R
4836,45190003,E.Leclerc,4776600.0,161200.0,45190,RN 152 Tavers,TAVERS,R
4837,45190014,E.Leclerc,4781910.7954506,164144.07471436,45190,"Aire de Beaugency-Messas, Autoroute A10",Messas,A
4838,45190015,E.Leclerc,4782080.0416871,164135.49164551,45190,"Aire de Meung sur Loire, Autoroute A10",Messas,A
4839,45200001,Casino,4797400.0,273400.0,45200,Avenue d'Antibes,Amilly,R
4840,45200003,TotalEnergies,4797800.0,276000.0,45200,RUE DE LA MERE DIEU,AMILLY,R
4841,45200004,E.Leclerc,4797800.0,273300.0,45200,"1094, avenue d'Antibes",Amilly,R
4842,45200006,Intermarché,4799000.0,277000.0,45200,RUE DES BRUYERES,AMILLY,R
4843,45200007,TotalEnergies Access,4791788.0,273919.0,45700,RN 7 LA COMMODITE,SOLTERRE,R
4844,45200008,TotalEnergies,4797800.0,276000.0,45200,511 Rue de la Mère Dieu,Amilly,R
4845,45210004,TotalEnergies,4801820.5,288525.0,45210,RN 60,LA SELLE-EN-HERMOY,R
4846,45210005,Carrefour,4809300.0,280200.0,45210,ROUTE DU BIGNON,FERRIèRES-EN-GâTINAIS,R
4847,45210006,TotalEnergies,4806700.0,276600.0,45210,RN7 LES STATIONS,Fontenay-sur-Loing,R
4849,45230001,Système U,4783500.0,284000.0,45230,Route de Montargis,CHâTILLON-COLIGNY,R
4850,45240001,Carrefour,4772163.454,194436.048044,45240,RUE DES PRES FLEURIS,LA FERTé-SAINT-AUBIN,R
4851,45240002,Auchan,4771800.0,194100.0,45240,122 Rue du Général Leclerc,La Ferté-Saint-Aubin,R
4853,45250001,Carrefour,4762473.14093,275059.473298,45250,Route d'Ousson,BRIARE,R
4854,45250003,Système U,4764226.79,274398.339,45250,TERRES DU MARCHAIS BARNAULT,BRIARE,R
4855,45260001,Intermarché,4788493.0,250202.0,45260,ROUTE D'ORLEANS,Lorris,R
4856,45270001,Auchan,4799200.0,244900.0,45270,ZI ROUTE NATIONALE 60,Bellegarde,R
4857,45270002,Avia,4800100.0,251700.0,45270,200 ROUTE DE BELLEGARDE,LADON,R
4858,45290001,Avia,4784500.0,274200.0,45290,rue raymond picault,Nogent-sur-Vernisson,R
4859,45290003,BP,4785200.0,268400.0,45290,AUTOROUTE A77 AIRE DU JARDIN DES ARBRES,VARENNES CHANGY,A
4860,45300003,E.Leclerc,4818391.0,225072.0,45300,Avenue du 11 Novembre,PITHIVIERS,R
4861,45300005,TotalEnergies,4818400.0,225100.0,45300,Avenue du 11 Novembre 1918,PITHIVIERS,R
4862,45300006,Intermarché,4817132.0,223559.0,45300,ZAC DE MORAILLES,Pithiviers-le-Vieil,R
4863,45300007,Carrefour,4816172.0599323,225764.24704192,45300,RUE DES PORTES DU GATINAIS,Dadonville,R
4865,45310001,Intermarché,4804600.0,169100.0,45310,3 Rue des Beaumonts,Patay,R
4866,45320001,Avia,4804200.0,306800.0,45320,ROUTE DE SENS,COURTENAY,R
4867,45320003,Esso,4804300.0,306900.0,45320,4 route de Sens,Courtenay,R
4868,45320004,Intermarché,4803700.0,304700.0,45320,RUE DES PATUREAUX,Courtenay,R
4869,45320005,Esso,4804100.0,306300.0,45320,4 ROUTE DE SENS,Courtenay,R
4870,45330001,TotalEnergies,4829800.0,241800.0,45330,17 Rue Adolphe Cochery,Malesherbes,R
4871,45330002,Carrefour,4829600.0,239300.0,45330,35 rue du general patton,MALESHERBES,R
4872,45330003,Intermarché,4829220.0,239735.0,45330,21 rue de Vauluizard,MALESHERBES,R
4873,45330004,E.Leclerc,4829200.0,239800.0,45330,Rue de Vauluizard,MALESHERBES,R
4874,45340001,Système U,4806500.0,242100.0,45340,Route de Boiscommun,BEAUNE-LA-ROLANDE,R
4875,45340002,TotalEnergies,4803037.86476,231331.6077,45340,"51, RTE DE CHAMBON",NIBELLE,R
4876,45340004,ENI,4808400.0,247200.0,45340,A19 AIRE DU LOIRET,Beaune-la-Rolande,A
4878,45370001,Intermarché,4781412.46369,174953.5676,45370,Route de Blois,CLéRY-SAINT-ANDRé,R
4879,45370002,Carrefour,4774909.1432002,181329.06066261,45370,18 ZAC DE LA POTERIE RTE D'ORLEANS,JOUY LE POTIER,R
4880,45380001,Intermarché,4788628.0,182822.0,45380,19 Route de Blois,LA CHAPELLE-SAINT-MESMIN,R
4881,45390002,Intermarché,4820500.0,245700.0,45390,1 RUE DE LA GARENNE,PUISEAUX,R
4882,45400001,Carrefour,4792700.0,192000.0,45400,CENTRE COMMERCIAL DE LAMBALLE,FLEURY-LES-AUBRAIS,R
4883,45400002,Avia,4793300.0,191700.0,45400,198 Rue Marcellin Berthelot,FLEURY-LES-AUBRAIS,R
4884,45400004,E.Leclerc,4794430.0,191620.0,45400,Rue de Montaran,FLEURY-LES-AUBRAIS,R
4885,45400005,Intermarché,4792300.0,190800.0,45400,19 Rue Louis Labonne,FLEURY-LES-AUBRAIS,R
4886,45400006,TotalEnergies,4792976.0,189726.0,45400,119 AV ANDRE DESSAUX RN 20,Fleury-les-Aubrais,R
4887,45410001,Intermarché,4808200.0,186700.0,45410,ZA AUTROCHE SORTIE AUTOROUTE,ARTENAY,R
4888,45420001,Avia,4755700.0,284300.0,45420,56 FAUBOURG DE LA VILLENEUVE,Bonny-sur-Loire,R
4889,45420002,Système U,4757261.2930651,282921.77372958,45420,ZI LA CHAMPAGNE,BONNY-SUR-LOIRE,R
4891,45430003,TotalEnergies Access,4790200.0,200400.0,45430,131 Avenue d'Orléans,Chécy,R
4892,45430004,E.Leclerc,4790600.0,203600.0,45430,Rond-Point de la Guignardière,Chécy,R
4893,45430005,Intermarché,4805500.0,252800.0,45490,route départementale 94,Corbeilles,R
4894,45430006,TotalEnergies Access,4790759.78017,206066.757849,45430,ROUTE NATIONALE 60,MARDIE,R
